"","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","is_finished","codeversion","is_changedfullscreen","designversion","timepassed_mins","width","height","HaveSeenImages","all_accumulated_accuracy","rt","rt_keypresses","response","keypresses","rt_key_start","rt_key_end","task","id","webaudio","mobile","os","fullscreen","vsync_rate","webcam","microphone","question_order","stimulus","anRepeatedItem","current_assignmentTypesWithinList","is_chosenFinal","is_currentObjAppear1","is_studied_appear0_initial","is_studied_appear1_initial","is_studied_appear2_initial","is_tested_appear0_initial","is_tested_appear1_initial","is_tested_appear2_initial","listNum_appear0_initial","listNum_appear1_initial","stimulusConditionName_nPlusOneTrial","num_CurrObjAppear","stimulusConditions","studyPos_appear0_initial","studyPos_appear1_initial","studyPos_appear2_initial","testPos_appear0_initial","testPos_appear1_initial","testPos_appear2_initial","testPos_final","type_code_studiedCurr","type_code_testiedCurr","type_code_testiedNext","type_comment","id_picName","is_old","correct_response_key","listNum_appear2_initial","listNum_pickedFrom","listNum_infinalOrder","presPos_digit","stimulus_id","sum_currList","correct_response","correct","responsesum","accumulated_accuracy","recognition_correct","correct_appear1","correct_appear2"
"1169","","","","","","image-keyboard-response",1168,2705817,"0.0-24.0-1.0-0.6",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.13,1366,768,"No",0.678030303030303,"593","","j","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2222).jpg","","T_target","true","null","null","true","false","null","true","false",NA,4,"null","null","B","null",7,0,"null",6,0,403,"null","null","null","current target, not in next trial","1 (2222).jpg","true","j","0",0,"9",NA,NA,NA,NA,1,"",0.771712158808933,1,"",""
"1170","","","","","","image-keyboard-response",1169,2707114,"0.0-24.0-1.0-0.7",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.15,1366,768,"No",0.678030303030303,"890","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (986).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,404,"null","null","null","final Foil","1 (986).jpg","false","f","0",5,"9",NA,NA,NA,NA,1,"",0.772277227722773,1,"",""
"1171","","","","","","image-keyboard-response",1170,2708430,"0.0-24.0-1.0-0.8",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.17,1366,768,"No",0.678030303030303,"859","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2286).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,405,"null","null","null","final Foil","1 (2286).jpg","false","f","0",9,"9",NA,NA,NA,NA,1,"",0.77283950617284,1,"",""
"1172","","","","","","image-keyboard-response",1171,2709796,"0.0-24.0-1.0-0.9",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.2,1366,768,"No",0.678030303030303,"970","","j","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1509).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,406,"null","null","null","final Foil","1 (1509).jpg","false","f","0",8,"9",NA,NA,NA,NA,0,"",0.770935960591133,0,"",""
"1173","","","","","","image-keyboard-response",1172,2710532,"0.0-24.0-1.0-0.10",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.21,1366,768,"No",0.678030303030303,"458","","j","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (64).jpg","","T_target","true","null","null","true","false","null","true","false",NA,1,"null","null","B","null",1,0,"null",24,0,407,"null","null","null","current target, not in next trial","1 (64).jpg","true","j","0",0,"9",NA,NA,NA,NA,1,"",0.771498771498772,1,"",""
"1174","","","","","","image-keyboard-response",1173,2711715,"0.0-24.0-1.0-0.11",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.23,1366,768,"No",0.678030303030303,"817","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (361).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,408,"null","null","null","final Foil","1 (361).jpg","false","f","0",1,"9",NA,NA,NA,NA,1,"",0.772058823529412,1,"",""
"1175","","","","","","image-keyboard-response",1174,2713072,"0.0-24.0-1.0-0.12",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.25,1366,768,"No",0.678030303030303,"987","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (702).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,409,"null","null","null","final Foil","1 (702).jpg","false","f","0",9,"9",NA,NA,NA,NA,1,"",0.772616136919316,1,"",""
"1176","","","","","","image-keyboard-response",1175,2714000,"0.0-24.0-1.0-0.13",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.27,1366,768,"No",0.678030303030303,"523","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (376).jpg","","T_target","true","null","null","true","false","null","true","false",NA,8,"null","null","B","null",8,0,"null",5,0,410,"null","null","null","current target, not in next trial","1 (376).jpg","true","j","0",0,"9",NA,NA,NA,NA,0,"",0.770731707317073,0,"",""
"1177","","","","","","image-keyboard-response",1176,2715918,"0.0-24.0-1.0-0.14",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.3,1366,768,"No",0.678030303030303,"1627","","j","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (21).jpg","","T_target","true","null","null","true","false","null","true","false",NA,7,"null","null","B","null",30,0,"null",3,0,411,"null","null","null","current target, not in next trial","1 (21).jpg","true","j","0",0,"9",NA,NA,NA,NA,1,"",0.771289537712896,1,"",""
"1178","","","","","","image-keyboard-response",1177,2717093,"0.0-24.0-1.0-0.15",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.32,1366,768,"No",0.678030303030303,"919","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1527).jpg","","T_nontarget","true","null","null","true","false","null","false","false",NA,3,"null","null","A","null",23,0,"null",0,0,412,"null","null","null","studied only, not in trial","1 (1527).jpg","true","j","0",0,"9",NA,NA,NA,NA,0,"",0.769417475728156,0,"",""
"1179","","","","","","image-keyboard-response",1178,2718674,"0.0-24.0-1.0-0.16",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.34,1366,768,"No",0.678030303030303,"1347","","j","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (421).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,413,"null","null","null","final Foil","1 (421).jpg","false","f","0",6,"9",NA,NA,NA,NA,0,"",0.767554479418886,0,"",""
"1180","","","","","","image-keyboard-response",1179,2719558,"0.0-24.0-1.0-0.17",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.36,1366,768,"No",0.678030303030303,"579","","j","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1517).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,414,"null","null","null","final Foil","1 (1517).jpg","false","f","0",10,"9",NA,NA,NA,NA,0,"",0.765700483091788,0,"",""
"1181","","","","","","image-keyboard-response",1180,2723816,"0.0-24.0-1.0-0.18",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.43,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1077).jpg","","T_foil","true","null","null","false","false","null","true","false",NA,1,"null","null","Fn","null",0,0,"null",18,0,415,"null","null","null","tested only, not in next trial","1 (1077).jpg","true","j","false",0,"9",NA,NA,NA,NA,0,"",0.763855421686747,0,"",""
"1182","","","","","","image-keyboard-response",1181,2728243,"0.0-24.0-1.0-0.19",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.5,1366,768,"No",0.678030303030303,"2913","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1477).jpg","","T_target","true","null","null","true","false","null","true","false",NA,1,"null","null","B","null",18,0,"null",1,0,416,"null","null","null","current target, not in next trial","1 (1477).jpg","true","j","0",0,"9",NA,NA,NA,NA,0,"",0.762019230769231,0,"",""
"1183","","","","","","image-keyboard-response",1182,2730750,"0.0-24.0-1.0-0.20",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.55,1366,768,"No",0.678030303030303,"2191","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (793).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,417,"null","null","null","final Foil","1 (793).jpg","false","f","0",1,"9",NA,NA,NA,NA,1,"",0.762589928057554,1,"",""
"1184","","","","","","image-keyboard-response",1183,2732648,"0.0-24.0-1.0-0.21",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.58,1366,768,"No",0.678030303030303,"1488","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (381).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,418,"null","null","null","final Foil","1 (381).jpg","false","f","0",3,"9",NA,NA,NA,NA,1,"",0.763157894736842,1,"",""
"1185","","","","","","image-keyboard-response",1184,2733799,"0.0-24.0-1.0-0.22",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.6,1366,768,"No",0.678030303030303,"834","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1683).jpg","","T_foil","true","null","null","false","false","null","true","true",NA,6,"null","null","Fnn","null",0,0,"null",1,16,419,"null","null","null","tested only, in next trial","1 (1683).jpg","true","j","7",0,"9",NA,NA,NA,NA,0,"",0.761336515513127,0,"true","false"
"1186","","","","","","image-keyboard-response",1185,2734790,"0.0-24.0-1.0-0.23",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.61,1366,768,"No",0.678030303030303,"743","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2019).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,420,"null","null","null","final Foil","1 (2019).jpg","false","f","0",9,"9",NA,NA,NA,NA,1,"",0.761904761904762,1,"",""
"1187","","","","","","image-keyboard-response",1186,2735851,"0.0-24.0-1.0-0.24",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.63,1366,768,"No",0.678030303030303,"788","","j","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (183).jpg","","T_nontarget","true","null","null","true","false","null","false","false",NA,9,"null","null","A","null",29,0,"null",0,0,421,"null","null","null","studied only, not in trial","1 (183).jpg","true","j","0",0,"9",NA,NA,NA,NA,1,"",0.762470308788599,1,"",""
"1188","","","","","","image-keyboard-response",1187,2736902,"0.0-24.0-1.0-0.25",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.65,1366,768,"No",0.678030303030303,"780","","j","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2349).jpg","","T_nontarget","true","null","null","true","false","null","false","false",NA,4,"null","null","A","null",19,0,"null",0,0,422,"null","null","null","studied only, not in trial","1 (2349).jpg","true","j","0",0,"9",NA,NA,NA,NA,1,"",0.76303317535545,1,"",""
"1189","","","","","","image-keyboard-response",1188,2738330,"0.0-24.0-1.0-0.26",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.67,1366,768,"No",0.678030303030303,"1197","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (189).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,423,"null","null","null","final Foil","1 (189).jpg","false","f","0",1,"9",NA,NA,NA,NA,1,"",0.763593380614657,1,"",""
"1190","","","","","","image-keyboard-response",1189,2739431,"0.0-24.0-1.0-0.27",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.69,1366,768,"No",0.678030303030303,"717","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1877).jpg","","T_nontarget","true","null","null","true","false","null","false","false",NA,6,"null","null","A","null",21,0,"null",0,0,424,"null","null","null","studied only, not in trial","1 (1877).jpg","true","j","0",0,"9",NA,NA,NA,NA,0,"",0.761792452830189,0,"",""
"1191","","","","","","image-keyboard-response",1190,2740392,"0.0-24.0-1.0-0.28",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.71,1366,768,"No",0.678030303030303,"729","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (657).jpg","","F","true","null","null","false","false","null","false","false",NA,0,"null","1","FF","null",0,0,"null",0,0,425,"null","null","null","final Foil","1 (657).jpg","false","f","0",2,"9",NA,NA,NA,NA,1,"",0.762352941176471,1,"",""
"1192","","","","","","image-keyboard-response",1191,2741546,"0.0-24.0-1.0-0.29",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,45.73,1366,768,"No",0.678030303030303,"756","","f","",NA,NA,"finalTest","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (778).jpg","","T_nontarget","true","null","null","true","false","null","false","false",NA,9,"null","null","Cn","null",28,0,"null",0,0,426,"null","null","null","studied only, in next trial","1 (778).jpg","true","j","0",0,"9",NA,NA,NA,NA,0,"",0.76056338028169,0,"null","false"
